"StudentID","Dropout","cohort","cohort.term","State","RegistrationDate","Gender","BirthYear","BirthMonth","Hispanic","AmericanIndian","Asian","Black","NativeHawaiian","White","TwoOrMoreRace","HSDip","HSDipYr","HSGPAUnwtd","EnrollmentStatus","NumColCredAttemptTransfer","NumColCredAcceptTransfer","CumLoanAtEntry","HighDeg","MathPlacement","EngPlacement","GatewayMathStatus","GatewayEnglishStatus"
85383,1,"2012-13",1,"NJ",20120831,1,1966,12,0,0,1,0,0,0,0,1,-1,-1,2,128,96,-1,0,0,0,1,0
85508,1,"2015-16",1,"NJ",20150505,2,1984,5,1,0,0,0,0,0,0,1,-1,-1,2,64,64,-1,2,0,0,0,0
85862,0,"2016-17",1,"NJ",20160906,2,1984,9,0,0,0,1,0,0,0,1,-1,-1,2,81,65,-1,0,0,0,0,0
85921,0,"2016-17",1,"NJ",20160908,2,1985,11,1,0,0,0,0,0,0,1,-1,-1,2,141,96,-1,3,0,0,0,0
86016,1,"2014-15",1,"NJ",20140811,1,1995,5,1,0,0,0,0,0,0,1,-1,2.3,1,-2,-2,-2,0,1,1,0,1
86286,1,"2014-15",1,"NJ",20140903,1,1985,6,1,0,0,0,0,0,0,1,-1,-1,2,40,24,-1,0,0,0,0,0
86327,1,"2013-14",1,"NJ",20130530,1,1985,1,0,0,0,1,0,0,0,1,-1,-1,2,84,56,-1,0,0,0,0,0
86356,1,"2013-14",1,"NJ",20130827,1,1984,7,0,0,0,0,0,1,0,1,-1,-1,2,76,65,-1,2,0,0,0,0
86489,1,"2011-12",1,"NJ",20110607,1,1992,8,-1,-1,-1,-1,-1,-1,-1,1,2010,-1,1,-2,-2,-2,0,1,1,0,0
86606,0,"2013-14",3,"NJ",20140121,2,1984,4,0,0,0,0,0,1,0,1,-1,-1,2,121,66,-1,0,0,0,0,0
86687,0,"2016-17",1,"NJ",20160505,2,1985,4,1,0,0,0,0,0,0,1,-1,-1,2,105,66,-1,2,0,0,0,0
87750,1,"2011-12",3,"NJ",20111215,2,1984,11,1,0,0,0,0,0,0,1,-1,-1,2,124,69,-1,0,0,0,1,0
87767,1,"2011-12",1,"NJ",20110622,2,1985,6,1,0,0,0,0,0,0,1,-1,-1,2,47,29,-1,0,0,0,1,0
88234,0,"2013-14",1,"NJ",20130819,1,1984,12,1,0,0,0,0,0,0,1,-1,-1,2,81,62,-1,2,0,0,0,0
88237,0,"2014-15",1,"NJ",20140424,2,1995,1,1,0,0,0,0,0,0,1,2013,-1,1,-2,-2,-2,0,0,1,1,1
88283,1,"2013-14",1,"NJ",20130903,1,1985,5,0,0,0,0,0,1,0,1,-1,-1,2,68,59,-1,0,1,1,0,0
88404,0,"2011-12",3,"NJ",20120109,2,1984,7,0,0,0,1,0,0,0,1,-1,-1,2,86,62,-1,2,0,0,0,0
88464,0,"2015-16",1,"NJ",20150624,1,1980,4,0,0,1,0,0,0,0,1,-1,-1,2,90,66,-1,2,0,0,0,0
89146,1,"2012-13",1,"NJ",20120626,2,1976,1,0,0,0,1,0,0,0,1,-1,-1,2,75,66,-1,2,0,0,0,0
89559,0,"2013-14",1,"NJ",20130703,2,1985,12,0,0,0,1,0,0,0,1,-1,-1,2,134,89,-1,0,0,0,0,0
89707,1,"2012-13",3,"NJ",20130117,1,1985,6,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,2,55,66,-1,2,0,0,0,0
89912,1,"2011-12",1,"NJ",20110718,1,1976,5,0,0,0,1,0,0,0,1,-1,-1,2,15,12,-1,0,0,0,0,0
89977,0,"2013-14",3,"NJ",20131213,2,1984,10,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,2,101,60,-1,2,0,0,0,0
90004,0,"2012-13",1,"NJ",20120718,2,1991,8,1,0,0,0,0,0,0,1,-1,-1,2,50.2,28,-1,0,0,0,0,0
90127,0,"2012-13",3,"NJ",20121127,2,1985,12,1,0,0,0,0,0,0,1,-1,-1,2,95.5,66,-1,2,0,0,0,0
90177,1,"2013-14",1,"NJ",20130410,1,1993,1,1,0,0,0,0,0,0,1,2011,-1,1,-2,-2,-2,0,1,1,0,0
90356,0,"2015-16",3,"NJ",20160105,2,1985,9,0,0,0,1,0,0,0,1,-1,-1,2,67,64,-1,0,0,0,1,0
90481,1,"2012-13",3,"NJ",20130125,2,1985,4,0,0,0,1,0,0,0,1,-1,-1,2,126,74,-1,0,0,0,0,0
90509,0,"2015-16",3,"NJ",20160107,1,1992,10,0,0,0,1,0,0,0,1,-1,-1,2,63,63,-1,2,0,0,0,0
90757,0,"2012-13",1,"NJ",20120830,1,1983,5,1,0,0,0,0,0,0,1,-1,-1,2,15,15,-1,0,0,0,0,0
90921,0,"2012-13",1,"NJ",20120619,1,1985,3,0,0,0,1,0,0,0,1,-1,-1,2,65,65,-1,2,0,0,0,0
90940,1,"2011-12",1,"NJ",20110824,2,1985,7,0,0,0,1,0,0,0,1,-1,-1,2,78,66,-1,2,0,0,0,0
91108,1,"2012-13",1,"NJ",20120412,2,1984,9,0,0,0,0,0,1,0,1,-1,-1,1,-2,-2,-2,0,1,1,0,0
91158,0,"2012-13",1,"NJ",20120731,1,1984,1,0,0,0,0,0,1,0,1,-1,-1,2,0,0,-1,0,0,0,0,0
91417,0,"2013-14",1,"NJ",20130528,2,1986,1,0,0,1,0,0,0,0,1,-1,-1,2,71,39,-1,0,0,0,0,0
91430,1,"2014-15",1,"NJ",20140829,2,1993,1,1,0,0,0,0,0,0,1,-1,-1,2,29,25,-1,0,0,0,1,0
91990,1,"2013-14",3,"NJ",20140114,1,1983,7,0,0,0,0,0,1,0,1,-1,-1,1,-2,-2,-2,3,-1,-1,0,0
92333,0,"2016-17",1,"NJ",20160602,2,1985,8,1,0,0,0,0,0,0,1,-1,-1,2,99,70,-1,2,0,0,0,0
92847,0,"2013-14",1,"NJ",20130909,1,1987,4,1,0,0,0,0,0,0,1,-1,-1,2,80,66,-1,2,0,0,0,0
93036,1,"2013-14",1,"NJ",20130820,2,1995,12,1,0,0,0,0,0,0,1,-1,3.7,1,-2,-2,-2,0,0,0,1,0
93624,0,"2014-15",1,"NJ",20140612,1,1996,6,-1,-1,-1,-1,-1,-1,-1,1,2014,-1,1,-2,-2,-2,0,0,0,1,0
93706,1,"2013-14",1,"NJ",20130815,2,1967,2,1,0,0,0,0,0,0,1,-1,-1,2,-1,72,-1,2,0,0,0,0
94030,1,"2013-14",1,"NJ",20130904,2,1981,2,0,0,0,0,0,1,0,1,-1,-1,1,-2,-2,-2,0,-1,-1,0,0
94180,0,"2011-12",3,"NJ",20120112,2,1957,7,0,0,0,0,0,1,0,1,-1,-1,2,95,87,-1,2,0,0,0,0
94446,1,"2013-14",1,"NJ",20130708,2,1990,11,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,2,105,79,-1,0,0,0,0,0
94475,0,"2013-14",1,"NJ",20130612,2,1990,6,0,0,1,0,0,0,0,1,-1,-1,2,129,79,-1,0,0,0,0,0
94504,0,"2014-15",1,"NJ",20140521,2,1997,1,0,0,0,1,0,0,0,1,2014,3.39,1,-2,-2,-2,0,-1,-1,1,0
94603,0,"2011-12",1,"NJ",20110822,2,1990,1,0,0,0,1,0,0,0,1,-1,-1,2,77,66,-1,2,0,0,0,0
94757,0,"2012-13",3,"NJ",20121129,2,1985,6,0,0,0,0,0,1,0,1,-1,-1,2,69,63,-1,0,0,0,0,0
94768,0,"2012-13",1,"NJ",20120731,2,1986,9,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,2,66,66,-1,2,0,0,0,0
94804,0,"2011-12",1,"NJ",20110908,2,1978,12,0,0,0,0,0,0,0,1,-1,-1,2,0,0,-1,2,0,0,0,0
94834,0,"2012-13",1,"NJ",20120420,1,1994,10,0,0,0,1,0,0,0,1,2012,-1,1,-2,-2,-2,0,1,1,0,0
95109,0,"2016-17",1,"NJ",20160720,2,1986,4,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,2,0,0,-1,0,0,0,0,0
100034,0,"2012-13",1,"NJ",20120717,2,1977,9,1,0,0,0,0,0,0,1,-1,-1,2,0,0,-1,0,0,0,0,0
100947,1,"2014-15",3,"NJ",20141111,1,1975,11,0,0,0,0,0,1,0,1,-1,-1,2,115,86,-1,0,0,0,0,0
100951,1,"2013-14",1,"NJ",20130822,2,1980,12,1,0,0,0,0,0,0,1,-1,-1,2,65,65,-1,2,0,0,0,0
101541,0,"2014-15",1,"NJ",20140408,2,1978,11,0,0,0,1,0,0,0,1,-1,-1,2,70,65,-1,2,0,0,0,0
102239,0,"2014-15",3,"NJ",20141216,2,1980,11,0,0,0,1,0,0,0,1,1998,-1,1,-2,-2,-2,0,1,1,0,1
102573,0,"2015-16",3,"NJ",20151215,2,1974,11,0,0,0,0,0,1,0,1,-1,-1,2,150,86,-1,2,0,0,0,0
103021,1,"2012-13",3,"NJ",20121212,2,1980,1,0,0,0,1,0,0,0,1,1998,-1,1,-2,-2,-2,0,1,1,0,0
103022,0,"2011-12",3,"NJ",20111028,2,1979,10,0,0,1,0,0,0,0,1,-1,-1,2,46.5,24,-1,0,0,0,0,0
103194,0,"2012-13",1,"NJ",20120731,1,1977,9,0,0,0,1,0,0,0,1,-1,-1,2,70,66,-1,2,0,0,0,0
103306,0,"2011-12",1,"NJ",20110803,2,1980,7,1,0,0,0,0,0,0,1,-1,-1,2,48,43,-1,0,0,0,0,0
104072,0,"2011-12",1,"NJ",20110503,2,1981,1,0,0,0,0,0,1,0,1,-1,-1,2,-1,83,-1,0,0,0,0,0
104377,0,"2011-12",3,"NJ",20111122,2,1963,8,0,0,1,0,0,0,0,1,-1,-1,2,116,43,-1,0,0,0,0,0
105041,1,"2011-12",1,"NJ",20110517,1,1978,8,1,0,0,0,0,0,0,1,-1,-1,2,43,40,-1,0,0,0,0,0
105055,0,"2013-14",1,"NJ",20130905,2,1980,5,0,0,0,1,0,0,0,1,-1,-1,2,79,69,-1,0,0,0,0,0
105566,0,"2011-12",1,"NJ",20110817,2,1968,11,1,0,0,0,0,0,0,1,-1,-1,2,68,66,-1,2,0,0,0,0
105953,0,"2011-12",1,"NJ",20110615,2,1981,8,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,2,93.8,60,-1,0,0,0,0,0
106126,1,"2012-13",3,"NJ",20130122,2,1981,2,0,0,0,1,0,0,0,1,-1,-1,2,16,16,-1,0,0,0,0,0
106959,1,"2011-12",3,"NJ",20120105,2,1977,5,0,0,0,1,0,0,0,1,-1,-1,2,32.81,5.5,-1,0,1,1,0,0
107081,0,"2011-12",1,"NJ",20110419,2,1980,4,0,0,0,1,0,0,0,1,-1,-1,2,57,57,-1,2,0,0,1,0
107508,0,"2015-16",3,"NJ",20150123,2,1975,8,1,0,0,0,0,0,0,1,-1,-1,2,75,57,-1,2,0,0,0,0
107547,1,"2013-14",1,"NJ",20130426,1,1980,4,0,0,0,0,0,0,0,1,-1,-1,2,60,33,-1,0,0,0,0,0
107749,1,"2011-12",1,"NJ",20110907,1,1972,2,0,0,0,0,0,1,0,1,1990,-1,2,42,66,-1,2,0,0,0,0
107859,0,"2015-16",1,"NJ",20150804,2,1978,9,0,0,0,0,0,1,0,1,-1,-1,2,85,66,-1,0,0,0,0,0
108871,1,"2014-15",3,"NJ",20150115,2,1972,11,1,0,0,0,0,0,0,1,-1,-1,2,97,52,-1,0,0,0,0,0
108910,0,"2013-14",1,"NJ",20130506,2,1979,5,0,0,0,1,0,0,0,1,-1,-1,2,67,66,-1,2,0,0,0,0
109555,0,"2015-16",1,"NJ",20150714,2,1978,10,0,0,0,0,0,0,1,1,-1,-1,2,109,96,-1,0,0,0,0,0
110104,1,"2013-14",3,"NJ",20140115,2,1980,4,1,0,0,0,0,0,0,1,-1,-1,2,16,16,-1,0,1,1,0,0
110857,1,"2012-13",1,"NJ",20120710,2,1975,6,1,0,0,0,0,0,0,-1,-1,-1,2,82,45,-1,0,0,0,0,0
122646,1,"2012-13",1,"NJ",20120910,2,1967,8,0,0,0,0,0,0,0,-1,-1,-1,1,-2,-2,-2,0,-1,-1,0,0
124121,0,"2012-13",1,"NJ",20120731,1,1988,7,0,0,1,0,0,0,0,1,-1,-1,2,67,66,-1,2,0,0,0,0
124131,1,"2011-12",1,"NJ",20110516,1,1993,2,0,0,1,0,0,0,0,1,2010,2.8,1,-2,-2,-2,0,1,1,0,0
124335,0,"2014-15",3,"NJ",20150105,2,1991,1,0,0,1,0,0,0,0,1,-1,-1,2,77,66,-1,2,1,1,0,0
124396,1,"2011-12",1,"NJ",20110420,1,1991,2,0,0,1,0,0,0,0,1,-1,3.2,1,-2,-2,-2,0,0,1,1,0
124473,1,"2012-13",1,"NJ",20120702,2,1991,2,0,0,1,0,0,0,0,1,-1,-1,2,71,70,-1,2,0,0,0,0
124550,1,"2011-12",3,"NJ",20120104,1,1993,6,0,0,0,0,0,1,0,1,-1,3,1,-2,-2,-2,0,0,0,1,1
124858,0,"2012-13",3,"NJ",20130122,2,1986,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,2,99,96,-1,0,0,0,0,0
124882,0,"2012-13",1,"NJ",20120604,2,1993,10,0,0,0,0,0,1,0,1,-1,3.22,1,-2,-2,-2,0,1,0,0,1
124916,0,"2012-13",1,"NJ",20120712,2,1986,11,0,0,1,0,0,0,0,1,-1,-1,2,107,96,-1,0,0,0,0,0
125543,1,"2014-15",1,"NJ",20140902,1,1982,10,1,0,0,0,0,0,0,1,-1,-1,2,117,68,-1,0,0,0,0,0
126039,1,"2013-14",1,"NJ",20130725,1,1963,12,0,0,0,0,0,1,0,1,-1,-1,2,0,0,-1,0,0,0,0,0
134390,1,"2012-13",1,"NJ",20120716,2,1976,12,0,0,0,1,0,0,0,1,-1,-1,2,58,55,-1,0,0,0,0,0
142803,0,"2011-12",1,"NJ",20110412,2,1970,5,0,0,0,1,0,0,0,1,-1,-1,2,77,66,-1,2,0,0,0,0
153266,0,"2012-13",1,"NJ",20120823,2,1962,11,0,0,0,1,0,0,0,1,-1,-1,2,75,76,-1,2,0,0,0,0
195199,0,"2011-12",1,"NJ",20110908,2,1967,9,0,0,0,1,0,0,0,1,-1,-1,2,68,62,-1,2,0,0,0,0
195259,1,"2015-16",1,"NJ",20150716,2,1983,1,1,0,0,0,0,0,0,2,-1,-1,1,-2,-2,-2,0,1,0,0,0
195362,1,"2011-12",3,"NJ",20111111,2,1963,2,1,0,0,0,0,0,0,1,-1,-1,2,48,45,-1,0,1,1,0,0
195466,1,"2011-12",1,"NJ",20110412,2,1953,7,0,0,0,0,0,1,0,1,-1,-1,2,75,96,-1,0,0,0,0,0
200290,0,"2014-15",1,"NY",20140811,2,1986,4,0,0,0,1,0,0,0,1,-1,-1,2,132,67,-1,0,0,0,0,0
200344,0,"2013-14",3,"NY",20131119,2,1986,1,0,0,0,1,0,0,0,1,-1,-1,2,39,33,-1,0,0,0,0,0
200493,0,"2014-15",1,"NJ",20140829,2,1995,3,1,0,0,0,0,0,0,1,-1,-1,2,59.5,21,-1,0,0,0,1,0
200627,1,"2011-12",1,"NJ",20110427,2,1986,4,0,0,0,1,0,0,0,1,-1,-1,2,39,30,-1,0,1,0,0,0
200664,0,"2011-12",1,"NJ",20110628,2,1964,6,0,0,0,1,0,0,0,1,-1,-1,2,58,66,-1,0,0,0,0,0
200815,1,"2011-12",1,"NJ",20110817,2,1983,5,0,0,0,1,0,0,0,1,-1,-1,2,99,66,-1,0,0,0,0,0
200891,0,"2011-12",1,"NJ",20110720,2,1986,1,1,0,0,0,0,0,0,1,-1,-1,2,86,51,-1,0,0,0,0,0
201122,0,"2012-13",1,"NJ",20120625,2,1994,10,1,0,0,0,0,0,0,1,2012,-1,1,-2,-2,-2,0,1,1,0,0
201125,0,"2011-12",1,"NJ",20110415,2,1993,9,1,0,0,0,0,0,0,1,2011,2.8,1,-2,-2,-2,0,1,1,0,1
201500,0,"2015-16",1,"NJ",20150819,2,1986,1,1,0,0,0,0,0,0,1,-1,-1,2,121,66,-1,2,0,0,0,0
201520,0,"2015-16",3,"NJ",20160119,2,1986,2,0,0,0,0,0,1,0,1,-1,-1,2,-1,66,-1,0,0,0,0,0
201610,0,"2011-12",1,"NJ",20110809,2,1985,12,1,0,0,0,0,0,0,1,-1,-1,2,0,0,-1,0,0,0,0,0
201741,1,"2012-13",1,"NJ",20120413,2,1985,3,0,0,0,1,0,0,0,1,-1,-1,2,96,96,-1,2,0,0,0,0
201872,1,"2011-12",1,"NJ",20110830,2,1986,8,1,0,0,0,0,0,0,1,-1,-1,2,64,58,-1,0,0,0,0,0
202068,0,"2011-12",1,"NJ",20110906,2,1978,12,0,0,0,0,0,0,1,1,-1,-1,2,65,65,-1,2,0,0,0,0
202471,1,"2012-13",3,"NJ",20121211,2,1976,4,1,0,0,0,0,0,0,1,-1,-1,2,65,65,-1,2,0,0,0,0
202558,0,"2011-12",3,"NJ",20111219,1,1985,5,1,0,0,0,0,0,0,1,-1,-1,2,87,70,-1,0,0,0,1,0
202626,1,"2014-15",1,"NJ",20140902,2,1964,9,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,2,0,0,-1,0,0,0,0,0
202786,0,"2012-13",1,"NJ",20120621,1,1983,10,1,0,0,0,0,0,0,1,-1,-1,2,65,65,-1,0,0,0,0,0
203209,0,"2013-14",1,"NJ",20130626,2,1986,9,0,0,0,0,0,1,0,1,-1,-1,2,43,27,-1,0,0,1,0,0
203218,0,"2014-15",3,"NJ",20140115,2,1986,3,1,0,0,0,0,0,0,1,-1,-1,2,87,60,-1,2,1,0,0,0
203416,0,"2015-16",3,"NJ",20160104,2,1986,9,0,0,0,1,0,0,0,1,-1,-1,2,128,59,-1,0,0,0,0,0
203782,0,"2011-12",1,"NJ",20110802,1,1989,6,1,0,0,0,0,0,0,1,-1,-1,2,13,1,-1,0,0,0,0,0
204949,0,"2013-14",1,"NJ",20130529,2,1986,3,1,0,0,0,0,0,0,1,-1,-1,2,79,77,-1,0,0,0,0,0
205000,0,"2014-15",3,"NJ",20150109,2,1986,4,0,0,0,0,0,1,0,1,-1,-1,2,131,88,-1,0,0,0,0,0
205025,0,"2014-15",3,"NJ",20150107,1,1985,11,0,0,0,1,0,0,0,1,-1,-1,2,74,64,-1,2,0,0,0,0
205050,1,"2013-14",1,"NJ",20130514,2,1986,4,1,0,0,0,0,0,0,1,-1,-1,2,136,96,-1,3,0,0,0,0
205058,0,"2012-13",3,"NJ",20130110,2,1986,4,1,0,0,0,0,0,0,1,-1,-1,2,91,71,-1,0,0,0,0,0
205066,0,"2013-14",1,"NJ",20130611,2,1986,9,1,0,0,0,0,0,0,1,-1,-1,2,76,65,-1,2,0,0,0,0
205106,1,"2011-12",3,"NJ",20111219,2,1977,11,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,1,-2,-2,-2,0,1,1,0,0
205131,1,"2011-12",3,"NJ",20111213,1,1985,2,0,0,0,1,0,0,0,1,-1,-1,2,66,66,-1,0,0,0,0,0
205292,0,"2013-14",1,"NJ",20130821,2,1986,9,1,0,0,0,0,0,0,1,-1,-1,2,81,43,-1,2,0,0,0,0
205336,1,"2011-12",1,"NJ",20110802,1,1985,2,1,0,0,0,0,0,0,1,2005,2.54,1,-2,-2,-2,0,0,1,1,0
205641,1,"2012-13",1,"NJ",20120807,1,1982,10,0,0,1,0,0,0,0,1,-1,-1,2,78,66,-1,2,0,0,0,0
206089,1,"2011-12",3,"NJ",20120109,1,1986,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-2,-2,-2,0,-1,-1,0,0
206149,0,"2015-16",3,"NJ",20150122,1,1974,3,0,0,0,0,0,1,0,1,-1,-1,2,61,58,-1,0,0,0,0,0
206198,1,"2013-14",1,"NJ",20130801,2,1985,11,0,0,0,1,0,0,0,1,2004,-1,1,-2,-2,-2,0,1,1,0,0
206241,1,"2012-13",3,"NJ",20121130,2,1986,4,0,0,0,1,0,0,0,-1,-1,-1,2,-1,96,-1,3,0,0,0,0
206381,0,"2016-17",1,"NJ",20160814,1,1986,5,0,0,0,0,0,1,0,1,2004,-1,2,119,96,-1,0,1,0,0,0
206463,0,"2016-17",1,"NJ",20160728,2,1985,11,1,0,0,0,0,0,0,1,-1,-1,2,73,66,-1,2,0,0,0,0
206557,1,"2014-15",3,"NJ",20150107,1,1987,11,0,0,0,0,0,1,0,1,-1,-1,2,52,51,-1,2,0,0,0,0
206570,1,"2012-13",1,"NJ",20120830,2,1987,10,0,0,1,0,0,0,0,1,-1,-1,2,61,61,-1,0,0,0,0,0
206589,0,"2011-12",3,"NJ",20120110,1,1984,9,0,0,1,0,0,0,0,1,-1,-1,2,0,0,-1,2,0,0,0,0
206624,1,"2013-14",3,"NJ",20140115,1,1984,6,1,0,0,0,0,0,0,1,-1,-1,2,78,66,-1,2,0,0,0,0
206636,1,"2012-13",1,"NJ",20120626,2,1995,1,1,0,0,0,0,0,0,1,2012,3.4,1,-2,-2,-2,0,0,0,0,1
206792,1,"2014-15",3,"NJ",20150107,1,1960,10,0,0,0,1,0,0,0,1,-1,-1,2,97,86,-1,2,0,0,0,0
206842,0,"2016-17",1,"NJ",20160502,2,1985,9,0,0,0,1,0,0,0,1,-1,-1,2,104,54,-1,0,0,0,0,0
206889,0,"2011-12",1,"NJ",20110503,1,1986,10,0,0,0,0,0,1,0,1,-1,-1,2,57,66,-1,2,0,0,0,0
207022,0,"2012-13",1,"NJ",20120503,2,1987,4,0,0,0,0,0,1,0,1,-1,-1,2,92,68,-1,0,0,0,0,0
234162,0,"2012-13",3,"NJ",20130118,2,1985,10,0,0,0,0,0,1,0,1,-1,-1,2,48,63,-1,2,0,0,1,0
234232,0,"2011-12",1,"NJ",20110825,1,1985,6,1,0,0,0,0,0,0,1,-1,-1,2,71,66,-1,2,0,0,0,0
234532,0,"2011-12",1,"NJ",20110516,2,1987,10,1,0,0,0,0,0,0,1,-1,-1,2,68,66,-1,2,0,0,0,0
234814,1,"2014-15",1,"NJ",20140616,1,1995,4,0,0,0,0,0,1,0,1,-1,-1,1,-2,-2,-2,0,1,1,0,0
235052,1,"2012-13",3,"NJ",20130109,1,1975,3,0,0,1,0,0,0,0,1,-1,-1,2,52.5,32,-1,0,0,0,0,0
235203,1,"2013-14",1,"NJ",20130730,1,1980,4,0,0,0,1,0,0,0,1,-1,-1,2,106,58,-1,0,0,0,0,0
235811,1,"2014-15",3,"NJ",20150126,1,1988,9,1,0,0,0,0,0,0,1,-1,-1,2,110,88,-1,0,0,0,0,0
235843,0,"2013-14",1,"NJ",20130412,2,1966,10,1,0,0,0,0,0,0,1,-1,-1,2,-1,75,-1,0,0,0,0,0
235992,1,"2011-12",1,"NJ",20110726,2,1986,6,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,2,106,72,-1,0,0,0,0,0
236147,1,"2014-15",1,"NJ",20140826,1,1986,11,1,0,0,0,0,0,0,1,-1,-1,2,128,66,-1,0,0,0,1,0
236410,1,"2014-15",1,"NJ",20140710,2,1987,8,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,2,90,70,-1,2,0,0,0,0
236660,0,"2012-13",3,"NJ",20121121,2,1975,7,0,0,0,1,0,0,0,1,-1,-1,2,67,66,-1,2,0,0,0,0
236942,0,"2012-13",1,"NJ",20120814,2,1979,3,0,0,1,0,0,0,0,1,-1,-1,2,62,65,-1,2,0,0,0,0
237146,0,"2012-13",1,"NJ",20120427,1,1994,1,0,0,0,0,0,1,0,1,2012,3.8,1,-2,-2,-2,0,0,0,0,0
237385,1,"2013-14",1,"NJ",20130716,2,1980,4,1,0,0,0,0,0,0,1,-1,-1,2,68,65,-1,2,0,0,0,0
237475,0,"2012-13",1,"NJ",20120712,1,1987,8,0,0,0,0,0,1,0,1,-1,-1,2,149,91,-1,2,0,0,0,0
237837,0,"2012-13",1,"NJ",20120817,2,1987,2,0,0,0,0,0,1,0,1,-1,-1,2,105,66,-1,2,0,0,0,0
237864,0,"2011-12",1,"NJ",20110808,2,1988,6,0,0,0,0,0,1,0,1,-1,-1,2,0,0,-1,0,0,0,0,0
237917,0,"2011-12",1,"NJ",20110613,2,1978,12,1,0,0,0,0,0,0,1,-1,-1,2,72,66,-1,2,0,0,0,0
238093,1,"2012-13",3,"NJ",20130122,2,1977,1,0,0,1,0,0,0,0,4,-1,2.72,1,-2,-2,-2,0,-1,-1,0,0
238229,1,"2012-13",1,"NJ",20120718,2,1981,2,0,0,0,1,0,0,0,1,2001,-1,1,-2,-2,-2,0,1,1,0,0
238854,1,"2011-12",3,"NJ",20111215,2,1986,11,0,0,0,1,0,0,0,1,-1,-1,2,68,66,-1,2,0,0,0,0
239016,1,"2011-12",3,"NJ",20111212,1,1985,7,0,0,1,0,0,0,0,1,-1,-1,2,49,40,-1,0,0,0,1,0
239379,0,"2011-12",1,"NJ",20110523,1,1984,5,1,0,0,0,0,0,0,1,-1,-1,2,84,79,-1,0,0,0,0,0
239596,1,"2011-12",3,"NJ",20110118,2,1977,7,0,0,0,1,0,0,0,1,-1,-1,2,75,66,-1,2,0,0,0,0
239686,1,"2012-13",3,"NJ",20121025,1,1978,12,0,0,0,0,0,1,0,1,-1,-1,2,144,68,-1,0,0,0,0,0
239820,1,"2012-13",1,"NJ",20120831,2,1972,7,0,0,1,0,0,0,0,1,-1,-1,2,-1,96,-1,0,0,0,1,1
240224,0,"2014-15",1,"NJ",20140604,2,1988,2,0,0,1,0,0,0,0,1,-1,-1,2,101,57,-1,0,0,0,0,0
240516,0,"2013-14",3,"NJ",20140107,2,1987,7,1,0,0,0,0,0,0,1,-1,-1,2,108,90,-1,0,0,0,0,0
240670,0,"2014-15",3,"NJ",20140123,2,1988,7,0,0,0,0,0,0,1,1,-1,-1,2,91,66,-1,0,0,0,0,0
240804,0,"2012-13",1,"NJ",20120731,2,1987,7,1,0,0,0,0,0,0,1,-1,-1,2,0,0,-1,0,0,0,0,0
240831,0,"2011-12",1,"NJ",20110906,2,1986,3,0,0,0,1,0,0,0,1,-1,-1,2,65,65,-1,2,0,0,0,0
240847,1,"2014-15",1,"NJ",20140829,2,1987,2,1,0,0,0,0,0,0,1,-1,-1,2,81,65,-1,2,0,0,1,0
240919,0,"2015-16",3,"NJ",20151117,2,1987,11,1,0,0,0,0,0,0,1,-1,-1,2,58,58,-1,2,0,0,0,0
241161,0,"2011-12",1,"NJ",20110809,2,1987,4,1,0,0,0,0,0,0,1,-1,-1,2,0,0,-1,0,0,0,0,0
241388,0,"2015-16",3,"NJ",20151226,2,1987,8,1,0,0,0,0,0,0,1,-1,-1,2,106,60,-1,2,0,0,0,0
241586,1,"2013-14",1,"NJ",20130814,1,1979,2,1,0,0,0,0,0,0,1,-1,-1,2,90,66,-1,2,0,0,0,0
241866,0,"2014-15",3,"NJ",20150107,2,1987,1,1,0,0,0,0,0,0,1,-1,-1,2,71,37,-1,0,0,0,0,0
241886,1,"2013-14",1,"NJ",20130516,2,1986,12,1,0,0,0,0,0,0,1,-1,-1,2,97,60,-1,2,0,0,0,0
242035,0,"2011-12",1,"NJ",20110825,2,1986,3,1,0,0,0,0,0,0,1,-1,-1,2,54,65,-1,0,0,0,0,0
242056,1,"2012-13",1,"NJ",20120802,2,1987,5,1,0,0,0,0,0,0,1,-1,-1,2,66,66,-1,2,0,0,0,0
242476,1,"2012-13",1,"NJ",20120716,1,1979,1,1,0,0,0,0,0,0,1,1997,2.5,1,-2,-2,-2,0,0,0,0,1
242553,0,"2016-17",1,"NJ",20160712,1,1973,10,0,0,0,1,0,0,0,1,-1,-1,2,102,58,-1,2,0,0,0,0
242757,1,"2011-12",3,"NJ",20120110,1,1988,1,1,0,0,0,0,0,0,1,-1,-1,2,-1,94.5,-1,0,0,0,0,0
